frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,271.0,50.0,31,270.833333333,50.0,550,242,False
3,285.0,36.0,31,284.472049689,36.5217391304,550,242,False
4,287.0,35.0,31,287.002409316,34.9765760942,550,242,False
5,284.0,26.0,31,284.102614561,26.1274662941,550,242,False
6,292.0,37.0,31,291.84612077,36.6958369716,550,242,False
7,295.0,40.0,31,295.022678756,40.0125639352,550,242,False
8,296.0,40.0,31,296.0479586,40.0642230618,550,242,False
9,297.0,40.0,31,297.0197655,40.0267862794,550,242,False
10,297.0,40.0,31,297.025293736,40.0101200149,550,242,False
11,298.0,40.0,31,297.992448923,40.0037784102,550,242,False
12,301.0,29.0,31,300.960700436,29.1976081933,550,242,False
13,297.0,35.0,31,297.108460743,34.7798231995,550,242,False
14,289.0,29.0,31,289.117661652,29.1179114751,550,242,False
15,297.0,32.0,31,296.762169229,31.892990277,550,242,False
16,298.0,32.0,31,298.022731052,32.0064007498,550,242,False
17,299.0,34.0,31,299.013802036,33.9689279714,550,242,False
18,300.0,35.0,31,300.00539929,35.0046541853,550,242,False
19,281.0,42.0,31,281.358751156,41.895493658,550,242,False
20,277.0,42.0,31,276.883238911,42.0808190024,550,242,False
21,278.0,39.0,31,277.855313297,39.0893630748,550,242,False
22,281.0,60.0,31,280.905558985,59.6080700902,550,242,False
23,279.0,64.0,31,279.052043219,64.1367895293,550,242,False
24,279.0,66.0,31,278.987899665,66.1001928767,550,242,False
25,279.0,66.0,31,278.993982697,66.0753709936,550,242,False
26,278.0,67.0,31,278.015521453,67.0120754106,550,242,False
27,278.0,68.0,31,277.988798863,68.0037342189,550,242,False
28,277.0,69.0,31,277.012848615,69.0013551211,550,242,False
29,277.0,69.0,31,276.987767207,69.0183396467,550,242,False
30,275.0,70.0,31,275.030298732,69.9898526151,550,242,False
31,274.0,70.0,31,273.995124611,70.0132415256,550,242,False
32,273.0,70.0,31,272.997409138,70.0057499862,550,242,False
33,272.0,70.0,31,271.998997319,70.002182094,550,242,False
34,272.0,71.0,31,271.981788186,70.982978838,550,242,False
35,271.0,71.0,31,271.010194861,71.0106388096,550,242,False
36,270.0,72.0,31,270.004612489,71.9869416362,550,242,False
37,269.0,72.0,31,269.001758038,72.0121546086,550,242,False
38,268.0,73.0,31,268.000657109,72.9875084546,550,242,False
39,268.0,73.0,31,267.982408676,73.0123659594,550,242,False
40,267.0,73.0,31,267.010426216,73.0054235602,550,242,False
41,266.0,74.0,31,266.004698723,73.9842240981,550,242,False
42,266.0,74.0,31,265.983953851,74.0111047134,550,242,False
